id,heya,birthDate,shusshin,debut,height,weight,currentRank
5595,Kasugano,1972-06-06T00:00:00Z,"Nagasaki-ken, Nagasaki-shi",198803,180.0,123.0,
2768,Asahiyama,1947-05-01T00:00:00Z,"Hokkaido, Ebetsu-shi",196201,180.0,77.0,
3162,Sadogatake,1998-05-31T00:00:00Z,"Ibaraki-ken, Koga-shi",201703,189.0,161.0,
5991,Musashigawa,1975-05-19T00:00:00Z,"Tokyo-to, Arakawa-ku",199401,183.0,106.0,
4684,Magaki,1989-07-21T00:00:00Z,"Shizuoka-ken, Hamamatsu-shi",200503,178.0,114.0,
6628,Minato,1965-06-04T00:00:00Z,"Tochigi-ken, Utsunomiya-shi",198303,177.0,76.0,
1671,Takasago,1962-06-16T00:00:00Z,"Nagano-ken, Suwa-gun, Shimosuwa-machi",197803,178.0,122.0,
8810,-,0001-01-01T00:00:00Z,-,196011,,,
1593,Mihogaseki,1960-01-29T00:00:00Z,"Hyogo-ken, Himeji-shi",197503,170.0,93.0,
6994,Takashima,1975-01-25T00:00:00Z,Aichi-ken,199311,174.0,76.0,
1426,Mihogaseki,1964-02-02T00:00:00Z,"Shizuoka-ken, Shimoda-shi",197903,174.0,99.0,
5811,Asahiyama,1967-01-16T00:00:00Z,"Osaka-fu, Daito-shi",198203,176.0,130.6,
2573,Tokitsukaze,1937-08-18T00:00:00Z,"Niigata-ken, Shibata-shi",196103,189.0,137.0,
6604,Takasago,1965-04-20T00:00:00Z,"Fukuoka-ken, Kurume-shi",198301,178.4,113.0,
8495,-,0001-01-01T00:00:00Z,-,196203,,,
1359,Onogawa,1922-03-20T00:00:00Z,"Osaka-fu, Osaka-shi",193805,176.0,98.0,
6550,Musashigawa,1969-07-30T00:00:00Z,"Osaka-fu, Osaka-shi, Nishi-ku",198503,173.0,115.0,
4283,Naruto,1994-09-15T00:00:00Z,"Gunma-ken, Midori-shi",201003,173.0,122.0,
571,Tokitsukaze,1989-02-10T00:00:00Z,"Miyagi-ken, Osaki-shi",201105,180.0,204.0,Jonidan 74 West
1986,Tatsunami,1950-11-20T00:00:00Z,"Hokkaido, Obihiro-shi",196801,173.0,125.0,
6374,Isenoumi,1971-08-14T00:00:00Z,"Hokkaido, Ashoro-gun, Ashoro-cho",199001,184.5,131.0,
7277,Tatsunami,1963-06-26T00:00:00Z,"Hokkaido, Asahikawa-shi",197905,173.5,88.0,
1912,Dewanoumi,1957-05-30T00:00:00Z,"Tokushima-ken, Itano-gun, Matsushige-cho",197111,178.0,110.0,
3363,Isegahama,1984-04-14T00:00:00Z,"Mongolia, Ulan-Bator - Mongolia, Gobi-Altai",200101,186.0,133.0,
6614,Takasago,1969-05-03T00:00:00Z,"Osaka-fu, Osaka-shi, Higashiyodogawa-ku",198503,181.0,113.0,
6751,Oshima,1968-09-22T00:00:00Z,"Hokkaido, Uryu-gun, Chippubetsu-cho",198403,178.0,99.0,
5114,Hatachiyama,1976-08-17T00:00:00Z,"Kanagawa-ken, Yokohama-shi",199501,182.0,90.0,
5281,Kataonami,1979-08-11T00:00:00Z,"Aichi-ken, Hekinan-shi",199503,177.0,76.5,
5401,Futagoyama,1981-11-25T00:00:00Z,"Saitama-ken, Kazo-shi",199703,182.0,135.0,
2750,Kise,1944-03-09T00:00:00Z,"Akita-ken, Senboku-gun, Ota-mura",196001,,,
151,Takadagawa,1996-01-31T00:00:00Z,"Fukuoka-ken, Onojo-shi",201105,182.0,143.0,Makushita 48 East
6746,Hanakago,1968-08-03T00:00:00Z,"Akita-ken, Noshiro-shi",198403,177.0,105.0,
3920,Hanaregoma,1976-07-13T00:00:00Z,"Saitama-ken, Misato-shi",199203,177.0,121.0,
4832,Tatsunami,1977-05-31T00:00:00Z,"Osaka-fu, Sakai-shi",199303,180.0,124.9,
1048,Taiho,1964-09-13T00:00:00Z,"Shizuoka-ken, Ito-shi",198003,,,
7936,Miyagino,1953-05-09T00:00:00Z,"Tokyo-to, Shibuya-ku",196905,175.0,101.0,
6409,Hanaregoma,1973-11-28T00:00:00Z,"Osaka-fu, Fujiidera-shi",198903,176.0,115.0,
5479,Oguruma,1971-08-09T00:00:00Z,"Tokushima-ken, Anan-shi",198911,182.0,114.4,
286,Yamahibiki,2000-07-29T00:00:00Z,"Hyogo-ken, Himeji-shi",201903,185.0,158.0,Makushita 53 East
3922,Tokitsukaze,1979-05-23T00:00:00Z,"Niigata-ken, Niigata-shi",199503,181.0,134.0,
902,Sadogatake,1954-07-15T00:00:00Z,"Miyazaki-ken, Kitamorokata-gun, Takazaki-cho",196911,183.0,102.0,
1545,Dewanoumi,1946-08-07T00:00:00Z,"Okayama-ken, Kurashiki-shi",196409,172.5,100.0,
7176,Isegahama,1969-02-17T00:00:00Z,"Chiba-ken, Abiko-shi",198403,173.0,85.0,
7474,-,0001-01-01T00:00:00Z,-,195305,,,
3082,Sadogatake,1993-08-06T00:00:00Z,"Nagano-ken, Matsumoto-shi",201203,184.0,88.0,
167,Takadagawa,2003-10-06T00:00:00Z,"Hyogo-ken, Kakogawa-shi",201903,180.0,129.0,Makushita 7 East
2630,Dewanoumi,1949-09-08T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",196801,181.0,83.0,
3482,Nishonoseki,1970-07-13T00:00:00Z,"Aichi-ken, Nagoya-shi, Minami-ku",198603,177.0,137.7,
4519,Magaki,1988-07-08T00:00:00Z,"Russia, North-Ossetia-Alania, Alagir",200503,195.0,156.0,
6829,Oshima,1965-08-25T00:00:00Z,"Aichi-ken, Ichinomiya-shi",198103,176.0,91.0,
1374,Takasago,1934-02-12T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",194905,168.0,152.0,
4197,Tagonoura,1983-02-21T00:00:00Z,"Czech, Prague",200111,185.0,98.0,
8735,Sadogatake,1941-06-18T00:00:00Z,"Tottori-ken, Tottori-shi",196201,,,
8771,Kasugano,0001-01-01T00:00:00Z,Hyogo-ken,195807,,,
3414,Irumagawa,1992-08-30T00:00:00Z,"Aichi-ken, Okazaki-shi",201503,168.0,102.0,
366,Dewanoumi,2001-07-03T00:00:00Z,"Gifu-ken, Seki-shi",201703,177.0,113.0,Sandanme 90 East
1102,Michinoku,1963-01-14T00:00:00Z,"Tokyo-to, Edogawa-ku",197805,170.0,90.0,
3999,Kataonami,1978-12-28T00:00:00Z,"Aomori-ken, Towada-shi",199505,181.5,149.0,
6672,Oshiogawa,1965-03-29T00:00:00Z,"Shizuoka-ken, Mishima-shi",198303,176.0,76.0,
8125,Tokitsukaze,1942-11-23T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kohoku-ku",196007,,,
1191,Takasago,1959-10-20T00:00:00Z,"Kagoshima-ken, Oshima-gun, Amagi-cho",197603,181.5,154.0,
6834,Kumagatani,1968-12-31T00:00:00Z,"Gunma-ken, Takasaki-shi",198403,173.0,103.0,
649,Hanaregoma,1988-10-09T00:00:00Z,"Kagoshima-ken, Kagoshima-shi",200903,170.0,124.2,
5270,Hanaregoma,1982-01-28T00:00:00Z,Kagoshima-ken,199705,172.0,76.0,
71,Kise,1993-05-06T00:00:00Z,"Okinawa-ken, Uruma-shi",201603,176.0,130.0,Maegashira 13 West
8072,-,0001-01-01T00:00:00Z,-,196205,,,
2926,Tatsunami,1951-05-06T00:00:00Z,"Nara-ken, Nara-shi",196703,173.0,100.0,
6240,Ajigawa,1966-04-20T00:00:00Z,"Gifu-ken, Kakamigahara-shi",198203,175.4,124.0,
6781,Sadogatake,1968-06-01T00:00:00Z,"Nagano-ken, Ueda-shi",198403,182.0,116.0,
2511,Futagoyama,1949-01-12T00:00:00Z,"Fukushima-ken, Koriyama-shi",196607,173.0,75.0,
5787,Nakamura,1974-04-29T00:00:00Z,"Wakayama-ken, Tanabe-shi",199003,180.2,139.5,
527,Kasugano,1983-10-01T00:00:00Z,"Aichi-ken, Kasugai-shi",199903,177.0,132.3,Jonidan 31 East
3970,Tokitsukaze,1984-09-29T00:00:00Z,"Niigata-ken, Niitsu-shi",200003,177.5,106.2,
7542,-,0001-01-01T00:00:00Z,-,195505,,,
289,Tatsunami,1993-03-30T00:00:00Z,"Saitama-ken, Tokorozawa-shi",201101,173.0,125.0,Sandanme 75 East
7487,Isenoumi,1938-07-27T00:00:00Z,"Iwate-ken, Kesen-gun, Sumita-cho",195505,,,
7760,Magaki,1940-09-09T00:00:00Z,"Chiba-ken, Sanbu-gun, Shibayama-machi",195709,,,
6213,Kasugano,1975-05-30T00:00:00Z,"Tokushima-ken, Tokushima-shi",199103,192.0,134.0,
1660,Sadogatake,1962-07-15T00:00:00Z,"Hokkaido, Ishikari-gun, Ishikari-cho",197803,175.0,108.0,
2382,Takasago,1951-01-27T00:00:00Z,"Gifu-ken, Yoro-gun, Yoro-cho",196603,173.0,106.0,
4066,Magaki,1973-08-18T00:00:00Z,"Miyagi-ken, Sendai-shi, Aoba-ku",198911,190.0,147.0,
5403,Hanaregoma,1980-09-12T00:00:00Z,"Okinawa-ken, Okinawa-shi",199703,182.0,106.0,
4538,Naruto,1992-02-24T00:00:00Z,"Kagoshima-ken, Kumage-gun, Yaku-cho",200703,181.0,117.3,
2085,Tatsunami,1948-01-20T00:00:00Z,"Hokkaido, Kamikawa-gun, Shimokawa-cho",196305,176.4,131.5,
570,Tatsunami,2002-03-26T00:00:00Z,"Okinawa-ken, Ishigaki-shi",201703,173.0,86.0,Jonidan 104 West
1314,Miyagino,1937-04-29T00:00:00Z,"Hokkaido, Akan-gun, Akan-cho",195403,189.0,113.0,
3818,Onomatsu,1977-07-02T00:00:00Z,"Shizuoka-ken, Shuchi-gun, Haruno-cho",199707,176.0,111.0,
2229,Takasago,1948-04-26T00:00:00Z,"Kagoshima-ken, Oshima-gun, Setouchi-cho",196503,179.0,82.0,
8004,Kasugano,1944-10-02T00:00:00Z,"Fukushima-ken, Tamura-gun, Funehiki-machi",196005,,,
3522,Isenoumi,1975-06-23T00:00:00Z,"Ibaraki-ken, Tsukuba-shi",199103,187.0,161.0,
3056,Dewanoumi,1932-02-10T00:00:00Z,"Aomori-ken, Mutsu-shi",195001,,,
4057,Tatsunami,1975-12-29T00:00:00Z,"Tokyo-to, Meguro-ku",199207,180.0,127.0,
7499,-,0001-01-01T00:00:00Z,-,195603,,,
1577,Miyagino,1955-02-12T00:00:00Z,"Aomori-ken, Kamikita-gun, Tohoku-machi",197203,174.0,72.0,
1379,Takasago,1925-04-18T00:00:00Z,"Tokyo-to, Itabashi-ku",194005,174.0,126.0,
2242,Dewanoumi,1950-07-27T00:00:00Z,"Fukuoka-ken, Tagawa-gun, Kawara-machi",196805,173.0,130.0,
7218,-,0001-01-01T00:00:00Z,-,197503,,,
3493,Hakkaku,1980-05-27T00:00:00Z,"Hokkaido, Tokachi-gun, Urahoro-cho",199603,173.5,118.5,
525,Oitekaze,1992-09-18T00:00:00Z,"Tokyo-to, Fuchu-shi",201011,184.0,119.0,Jonidan 47 East
1932,Miyagino,1960-08-20T00:00:00Z,"Kanagawa-ken, Kawasaki-shi",197603,,,
2373,Dewanoumi,1949-07-26T00:00:00Z,"Nagasaki-ken, Fukue-shi",196605,182.7,79.0,
3191,Isenoumi,1992-06-27T00:00:00Z,"Osaka-fu, Daito-shi",201505,180.0,125.0,
4753,Isenoumi,1983-07-07T00:00:00Z,"Shizuoka-ken, Iwata-gun, Asaba-cho",200203,177.0,109.3,
5677,Wakamatsu,1977-08-17T00:00:00Z,"Tokushima-ken, Tokushima-shi",199303,173.0,132.0,
6936,Hanaregoma,1983-06-30T00:00:00Z,"Tokyo-to, Nerima-ku",200111,185.0,101.0,
6620,Onaruto,1968-08-23T00:00:00Z,"Nara-ken, Kashihara-shi",198407,181.0,88.0,
6702,Kasugano,0001-01-01T00:00:00Z,-,198603,,,
4517,Kitanoumi,1982-02-06T00:00:00Z,"Russia, North-Ossetia-Alania, Vladikavkaz",200205,189.0,140.0,
4754,Hakkaku,1984-11-04T00:00:00Z,"Osaka-fu, Osaka-shi",200307,179.0,123.0,
1176,Kokonoe,1960-04-07T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kanagawa-ku",197603,192.5,100.0,
169,Kokonoe,1994-04-13T00:00:00Z,"Okinawa-ken, Uruma-shi",201303,177.0,129.0,Sandanme 6 East
581,Tamanoi,1994-06-10T00:00:00Z,"Fukushima-ken, Minamisoma-shi",201005,182.0,108.6,Jonidan 78 West
1465,Tokitsukaze,1955-07-30T00:00:00Z,"Yamanashi-ken, Kofu-shi",197011,183.0,105.0,
6450,Takasago,1965-09-27T00:00:00Z,"Osaka-fu, Osaka-shi, Asahi-ku",198103,176.3,134.0,
6515,Nakamura,1972-03-10T00:00:00Z,"Tokyo-to, Hachioji-shi",198703,,,
5087,Shikihide,1983-05-30T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Yahatahigashi-ku",199903,179.0,104.0,
5743,Oshima,1978-07-22T00:00:00Z,"Tokyo-to, Sumida-ku",199403,173.5,134.0,
6418,Azumazeki,1971-12-12T00:00:00Z,"Shizuoka-ken, Shimizu-shi",198707,,,
5734,Nakamura,1975-02-22T00:00:00Z,"Tochigi-ken, Kuroiso-shi",199003,183.0,89.0,
5323,Dewanoumi,1976-12-14T00:00:00Z,"Chiba-ken, Yotsukaido-shi",199411,181.0,97.5,
6197,Dewanoumi,1976-09-28T00:00:00Z,"Tokyo-to, Edogawa-ku",199203,173.0,90.0,
219,Isenoumi,2000-01-31T00:00:00Z,"Iwate-ken, Oshu-shi",201503,182.0,119.0,Makushita 38 West
8490,-,0001-01-01T00:00:00Z,-,196201,,,
5952,Matsugane,1974-07-21T00:00:00Z,"Kanagawa-ken, Fujisawa-shi",199301,188.0,85.0,
7926,-,0001-01-01T00:00:00Z,-,197007,,,
4430,Chiganoura,1983-04-26T00:00:00Z,"Chiba-ken, Nagareyama-shi",200511,176.5,182.8,
6922,Tokitsukaze,1988-05-08T00:00:00Z,"Gifu-ken, Ogaki-shi",200403,168.0,87.0,
7548,-,0001-01-01T00:00:00Z,-,195503,,,
6725,Kataonami,0001-01-01T00:00:00Z,-,198503,,,
6431,Sadogatake,1971-10-20T00:00:00Z,"Tottori-ken, Kurayoshi-shi",198703,,,
3052,Sadogatake,0001-01-01T00:00:00Z,Niigata-ken,195809,,,
4039,Miyagino,1975-08-07T00:00:00Z,"Kumamoto-ken, Hitoyoshi-shi",199103,180.0,137.5,
529,Kise,1985-11-19T00:00:00Z,"Kumamoto-ken, Kumamoto-shi - Kumamoto-ken, Kumamoto-shi, Chuo-ku",200403,175.0,199.0,Jonidan 88 East
6069,Takasago,1975-05-03T00:00:00Z,"Ibaraki-ken, Hitachiota-shi",199103,177.0,113.7,
8397,Dewanoumi,1942-07-01T00:00:00Z,"Hokkaido, Nemuro-shi",196103,,,
5462,Sadogatake,1974-12-16T00:00:00Z,"Ibaraki-ken, Ishioka-shi",199007,183.0,120.5,
3832,Oitekaze,1976-11-23T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",199903,181.0,126.0,
8242,Kasugano,1942-06-09T00:00:00Z,"Aomori-ken, Aomori-shi",195903,,,
443,Michinoku,1983-05-26T00:00:00Z,"Kagoshima-ken, Aira-gun, Hayato-cho - Kagoshima-ken, Kirishima-shi",199903,177.0,94.0,Jonidan 78 East
1475,Oshima,0001-01-01T00:00:00Z,-,198003,,,
7252,-,0001-01-01T00:00:00Z,-,198111,,,
5250,Kokonoe,1979-07-05T00:00:00Z,"Aichi-ken, Chita-gun",199505,173.0,85.5,
2884,Tatsunami,1947-08-24T00:00:00Z,"Hokkaido, Asahikawa-shi",196303,,,
8139,-,0001-01-01T00:00:00Z,-,196205,,,
6769,Takadagawa,1966-11-20T00:00:00Z,"Osaka-fu, Moriguchi-shi",198207,183.0,119.0,
1014,Takasago,1944-06-16T00:00:00Z,"U.S.A., Hawaii",196403,191.0,165.0,
6766,Kagamiyama,1967-07-25T00:00:00Z,"Yamagata-ken, Tsuruoka-shi",198303,173.0,108.0,
590,Isegahama,1989-01-11T00:00:00Z,"Gifu-ken, Gujo-shi",200403,174.0,129.5,Jonidan 34 East
598,Isenoumi,2006-07-25T00:00:00Z,"Iwate-ken, Morioka-shi",202203,175.0,92.0,Jonidan 86 West
3403,Oitekaze,1986-04-14T00:00:00Z,"Aichi-ken, Ichinomiya-shi",200203,175.5,142.8,
3753,Tamanoi,1984-09-06T00:00:00Z,"Tokyo-to, Bunkyo-ku",200003,180.0,145.3,
2872,Tatsunami,1949-01-01T00:00:00Z,"Hyogo-ken, Nishinomiya-shi",196209,179.0,124.0,
2902,Kasugayama,1941-07-08T00:00:00Z,"Kyoto-fu, Kyoto-shi, Shimogyo-ku",195703,,,
8574,-,0001-01-01T00:00:00Z,-,196211,,,
772,Tokitsukaze,1963-07-24T00:00:00Z,"Osaka-fu, Osaka-shi, Nishinari-ku",197903,187.5,120.0,
99,Michinoku,1993-02-19T00:00:00Z,"Tochigi-ken, Ashikaga-shi",201501,178.0,130.0,Sandanme 35 East
1870,Sadogatake,1954-12-12T00:00:00Z,"Osaka-fu, Kaizuka-shi",197201,187.0,87.0,
4230,Hakkaku,1986-01-08T00:00:00Z,"Osaka-fu, Osaka-shi, Suminoe-ku",200207,182.0,131.5,
2544,Tokitsukaze,1946-03-21T00:00:00Z,"Kagoshima-ken, Tarumizu-shi",196305,181.5,85.0,
2250,Miyagino,1943-12-14T00:00:00Z,"Gifu-ken, Anpachi-gun, Anpachi-cho",196003,179.5,110.0,
7830,-,0001-01-01T00:00:00Z,-,195801,,,
1793,Tomozuna,1960-11-12T00:00:00Z,"Aomori-ken, Kamikita-gun, Tohoku-machi",197703,176.4,79.0,
1442,Dewanoumi,1958-08-28T00:00:00Z,"Mie-ken, Toba-shi",197403,179.0,110.0,
3221,Shikoroyama,1988-08-18T00:00:00Z,"Mongolia, Ulan-Bator",200507,185.0,131.2,
6031,Kataonami,1977-07-26T00:00:00Z,"Nagasaki-ken, Shimoagata-gun",199303,176.0,98.0,
6675,Fujishima,1969-06-24T00:00:00Z,"Fukushima-ken, Higashishirakawa-gun, Tanigura-machi",198503,186.0,100.0,
3231,Tatsunami,1999-03-12T00:00:00Z,"Ibaraki-ken, Toride-shi",201703,168.0,89.0,
4741,Kasugayama,1981-05-09T00:00:00Z,"Aichi-ken, Nakashima-gun, Sobue-cho",200109,177.0,102.5,
371,Shikoroyama,2003-01-31T00:00:00Z,"Saitama-ken, Soka-shi",202107,175.0,170.0,Jonidan 26 West
2172,Miyagino,1956-06-26T00:00:00Z,"Hiroshima-ken, Kure-shi",197203,171.0,78.0,
6472,Kataonami,1965-07-11T00:00:00Z,"Tokyo-to, Meguro-ku",198105,175.0,84.0,
6245,Hanaregoma,1973-07-20T00:00:00Z,"Kagoshima-ken, Hioki-gun, Matsumoto-cho",199003,173.0,97.0,
7084,Hanaregoma,0001-01-01T00:00:00Z,-,198601,,,
3619,Izutsu,1978-10-08T00:00:00Z,"Kagoshima-ken, Aira-gun, Hayato-cho",199403,182.0,106.0,
2703,Isenoumi,1947-10-08T00:00:00Z,"Shizuoka-ken, Shuchi-gun, Haruno-cho",196511,183.0,83.0,
4659,Ajigawa,1990-03-25T00:00:00Z,"Nara-ken, Tenri-shi",200503,170.0,91.0,
5444,Azumazeki,1967-07-01T00:00:00Z,"U.S.A., Hawaii, Oahu",198607,190.0,170.3,
2050,Michinoku,1957-11-06T00:00:00Z,"Kagoshima-ken, Aira-gun, Hayato-cho",197303,176.0,121.0,
5467,Azumazeki,1974-12-13T00:00:00Z,"Ibaraki-ken, Tsuchiura-shi",199003,176.0,128.0,
388,Michinoku,1981-08-29T00:00:00Z,"Aichi-ken, Kariya-shi",200003,180.0,131.5,Sandanme 54 West
6236,Takadagawa,1970-09-29T00:00:00Z,Taiwan,199009,180.0,180.0,
3958,Matsugane,1981-09-06T00:00:00Z,"Tokyo-to, Nerima-ku",199703,176.0,121.0,
2709,Futagoyama,1949-03-01T00:00:00Z,"Hokkaido, Akan-gun, Akan-cho",196509,173.0,76.0,
2551,Sadogatake,1947-12-05T00:00:00Z,"Hokkaido, Monbetsu-gun, Okoppe-cho",196211,180.0,80.0,
4682,Sadogatake,1989-08-15T00:00:00Z,"Ibaraki-ken, Kitaibaraki-shi",200503,173.0,143.0,
8258,Kasugano,1941-08-01T00:00:00Z,"Hyogo-ken, Mihara-gun, Nandan-cho",195809,,,
5454,Dewanoumi,1969-05-27T00:00:00Z,"Hokkaido, Monbetsu-shi",198505,189.0,121.4,
7909,-,0001-01-01T00:00:00Z,-,197101,,,
7213,Miyagino,1955-08-03T00:00:00Z,"Kanagawa-ken, Yokohama-shi, Kanagawa-ku",197503,,,
6152,Miyagino,1977-04-05T00:00:00Z,Aomori-ken,199305,174.0,84.0,
3311,Isegahama,1987-03-14T00:00:00Z,"Fukuoka-ken, Fukuoka-shi, Jonan-ku - Fukuoka-ken, Miyako-gun, Miyako-machi",200301,178.0,116.3,
8651,-,0001-01-01T00:00:00Z,-,195903,,,
8370,Tatsunami,1943-01-03T00:00:00Z,"Ibaraki-ken, Niihari-gun, Tamari-mura",196007,,,
2444,Nishonoseki,1954-09-09T00:00:00Z,"Tokyo-to, Shinjuku-ku",196911,179.0,110.0,
6163,Sadogatake,1975-12-23T00:00:00Z,"Yamagata-ken, Shinjo-shi",199103,181.0,104.0,
3953,Oshima,1964-06-11T00:00:00Z,"Hiroshima-ken, Fuchu-shi",198303,176.0,114.5,
3622,Asahiyama,1981-12-29T00:00:00Z,"Mongolia, Ulan-Bator",199909,181.0,114.0,
2654,Futagoyama,1947-05-23T00:00:00Z,"Osaka-fu, Osaka-shi, Sumiyoshi-ku",196311,178.5,114.0,
795,Oshiogawa,1961-10-12T00:00:00Z,"Kumamoto-ken, Kamimashiki-gun, Kosa-machi",197703,180.0,82.0,
3940,Hatachiyama,1980-06-19T00:00:00Z,"Kyoto-fu, Kyoto-shi, Sakyo-ku",199909,172.5,94.0,
2392,Tatsunami,1945-03-17T00:00:00Z,"Miyagi-ken, Kurokawa-gun, Osato-cho",196305,182.0,83.5,
4686,Kise,1989-04-14T00:00:00Z,"Shiga-ken, Ritto-shi",200503,182.0,116.0,
8532,-,0001-01-01T00:00:00Z,-,196911,,,
3917,Musashigawa,1969-05-13T00:00:00Z,"Tokyo-to, Arakawa-ku",198503,183.0,150.0,
5987,Wakamatsu,1974-11-21T00:00:00Z,"Tokyo-to, Sumida-ku",199305,180.0,85.0,
2248,Isegahama,1948-03-12T00:00:00Z,"Akita-ken, Ogachi-gun, Ugo-machi",196205,182.0,86.0,
2711,Tokitsukaze,1947-01-01T00:00:00Z,"Kagoshima-ken, Aira-gun, Kokubu-cho",196505,174.0,76.0,
1080,Oshiogawa,1962-10-28T00:00:00Z,"Tokyo-to, Minato-ku",197903,172.0,92.0,
5836,Mihogaseki,1968-11-25T00:00:00Z,"Hiroshima-ken, Kure-shi",198403,180.0,133.9,
5619,Oshiogawa,1971-12-28T00:00:00Z,"Saitama-ken, Niiza-shi",198703,185.5,136.5,
515,Dewanoumi,2006-06-13T00:00:00Z,"Fukuoka-ken, Kitakyushu-shi, Tobata-ku",202203,175.0,131.0,Jonokuchi 17 West
3608,Oguruma,1979-10-24T00:00:00Z,"Miyagi-ken, Monou-gun, Naruse-cho - Miyagi-ken, Higashimatsushima-shi",199503,180.0,138.3,
6071,Kasugano,1965-11-21T00:00:00Z,"Aichi-ken, Kasugai-shi",198103,183.0,171.5,
4175,Tagonoura,1997-12-12T00:00:00Z,"Aichi-ken, Kasugai-shi",201303,168.0,93.5,
2472,Sadogatake,1950-11-11T00:00:00Z,"Hokkaido, Mikasa-shi",196801,176.0,75.0,
6806,Isegahama,1965-08-22T00:00:00Z,"Hokkaido, Mikasa-shi",198103,176.4,112.0,
1701,Kokonoe,1950-04-14T00:00:00Z,"Hokkaido, Setana-gun, Imakane-cho",196603,182.0,105.0,
7797,-,0001-01-01T00:00:00Z,-,195701,,,
6607,Takadagawa,1966-05-08T00:00:00Z,"Kagoshima-ken, Izumi-shi",198203,178.5,112.0,
7337,Sadogatake,1972-06-14T00:00:00Z,"Okinawa-ken, Okinawa-shi",198805,177.0,75.0,
7165,Kataonami,0001-01-01T00:00:00Z,-,198407,,,
2009,Dewanoumi,1954-04-03T00:00:00Z,"Chiba-ken, Sanbu-gun, Naruto-machi",197011,179.0,115.0,
7175,Magaki,1969-03-10T00:00:00Z,"Tokyo-to, Hachioji-shi",198403,174.0,78.0,
1462,Tokitsukaze,1955-05-21T00:00:00Z,"Ishikawa-ken, Kashima-gun, Nakajima-machi",197005,186.0,90.0,
3835,Tomozuna,1974-09-13T00:00:00Z,"Mongolia, Nalaikh",199203,190.5,144.5,
1049,-,0001-01-01T00:00:00Z,-,198003,,,
7735,-,0001-01-01T00:00:00Z,-,195609,,,
3177,Nishikido,1998-07-21T00:00:00Z,"Tokyo-to, Adachi-ku - Tochigi-ken, Utsunomiya-shi",201703,173.0,68.0,
1265,Kokonoe,1962-03-09T00:00:00Z,"Kumamoto-ken, Kumamoto-shi",197703,176.2,88.0,
843,Sadogatake,1959-04-11T00:00:00Z,"Miyazaki-ken, Miyazaki-shi",197503,177.0,118.0,
4670,Sadogatake,1988-11-01T00:00:00Z,"Hokkaido, Tomakomai-shi",200403,187.0,93.5,
6859,Kokonoe,1962-12-27T00:00:00Z,"Hokkaido, Hakodate-shi",198203,189.0,103.0,
8646,-,0001-01-01T00:00:00Z,-,195901,,,
8419,Takashima,1943-07-06T00:00:00Z,"Nagasaki-ken, Isahaya-shi",196109,,,
5813,Asahiyama,1967-12-02T00:00:00Z,"Fukuoka-ken, Chikugo-shi",198303,180.0,116.1,
672,Tomozuna,1988-08-09T00:00:00Z,"Mongolia, Ulan-Bator",200705,191.0,149.6,
7246,Kasugano,0001-01-01T00:00:00Z,-,198811,,,
6931,Isenoumi,1985-10-12T00:00:00Z,"Nara-ken, Nara-shi",200207,179.0,105.0,
4712,Kasugano,1989-11-27T00:00:00Z,"Chiba-ken, Mobara-shi",200507,173.0,84.0,
8642,-,0001-01-01T00:00:00Z,-,195903,,,
2702,Isenoumi,1948-01-08T00:00:00Z,"Hokkaido, Kushiro-shi",196511,174.5,77.0,
7714,-,0001-01-01T00:00:00Z,-,195701,,,
848,Kagamiyama,1961-04-10T00:00:00Z,"Shizuoka-ken, Iwata-gun, Toyoda-cho",197703,180.0,140.0,
3915,Naruto,1976-11-28T00:00:00Z,"Saga-ken, Higashimatsuura-gun, Hizen-cho",199203,178.0,124.0,
5728,-,0001-01-01T00:00:00Z,-,195807,,,Jonidan 69 West
3327,Sadogatake,1991-01-06T00:00:00Z,"Tokyo-to, Ota-ku",200603,175.0,159.5,
5086,Takasago,1973-10-18T00:00:00Z,"Saitama-ken, Urawa-shi",199205,185.5,163.5,
2370,Dewanoumi,1950-11-30T00:00:00Z,"Akita-ken, Yokote-shi",196809,176.0,75.0,
8232,Kise,1937-08-15T00:00:00Z,"Tokyo-to, Itabashi-ku",195903,,,
2968,Hanakago,1941-03-29T00:00:00Z,"Hokkaido, Asahikawa-shi",195805,,,
372,Hakkaku,1992-04-16T00:00:00Z,"Nagasaki-ken, Goto-shi",200803,179.5,136.0,Jonidan 18 East
646,Oguruma,1997-06-02T00:00:00Z,"Akita-ken, Akita-shi",201711,180.0,110.0,
7361,Tatsunami,0001-01-01T00:00:00Z,Miyazaki-ken,195109,,,
8332,Izutsu,1942-10-24T00:00:00Z,"Chiba-ken, Choshi-shi",195901,,,
8445,-,0001-01-01T00:00:00Z,-,196509,,,
6819,Tatsunami,0001-01-01T00:00:00Z,-,198305,,,
54,Tamanoi,1996-04-17T00:00:00Z,"Tokyo-to, Adachi-ku",201905,181.0,126.0,Juryo 4 East
7439,-,0001-01-01T00:00:00Z,-,195101,,,
